case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526889115Z-000098,bantam_vendor_probe,/niryo_factory/command,False,False,290.817,SENDER_NOT_AUTHORIZED,1782168326889440983
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526889506Z-000099,bantam_vendor_probe,/niryo_factory/command,False,False,315.681,SENDER_NOT_AUTHORIZED,1782168326889854301
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526889905Z-000100,bantam_vendor_probe,/niryo_factory/command,False,False,278.0369,SENDER_NOT_AUTHORIZED,1782168326890210978
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890274Z-000101,bantam_vendor_probe,/niryo_factory/command,False,False,393.5529,SENDER_NOT_AUTHORIZED,1782168326913977328
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890309Z-000102,bantam_vendor_probe,/niryo_factory/command,False,False,304.715,SENDER_NOT_AUTHORIZED,1782168326913983544
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890337Z-000103,bantam_vendor_probe,/niryo_factory/command,False,False,236.621,SENDER_NOT_AUTHORIZED,1782168326913988433
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890398Z-000104,bantam_vendor_probe,/niryo_factory/command,False,False,258.83,SENDER_NOT_AUTHORIZED,1782168326913991227
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890439Z-000105,bantam_vendor_probe,/niryo_factory/command,False,False,277.617,SENDER_NOT_AUTHORIZED,1782168326913994998
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890465Z-000106,bantam_vendor_probe,/niryo_factory/command,False,False,203.307,SENDER_NOT_AUTHORIZED,1782168326913999747
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890492Z-000107,bantam_vendor_probe,/niryo_factory/command,False,False,191.294,SENDER_NOT_AUTHORIZED,1782168326914001703
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890521Z-000108,bantam_vendor_probe,/niryo_factory/command,False,False,173.834,SENDER_NOT_AUTHORIZED,1782168326914006382
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890548Z-000109,bantam_vendor_probe,/niryo_factory/command,False,False,185.009,SENDER_NOT_AUTHORIZED,1782168326914011201
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890575Z-000110,bantam_vendor_probe,/niryo_factory/command,False,False,200.932,SENDER_NOT_AUTHORIZED,1782168326914015531
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890603Z-000111,bantam_vendor_probe,/niryo_factory/command,False,False,174.1131,SENDER_NOT_AUTHORIZED,1782168326914017976
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890634Z-000112,bantam_vendor_probe,/niryo_factory/command,False,False,166.92,SENDER_NOT_AUTHORIZED,1782168326914022236
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890663Z-000113,bantam_vendor_probe,/niryo_factory/command,False,False,166.081,SENDER_NOT_AUTHORIZED,1782168326914027474
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890697Z-000114,bantam_vendor_probe,/niryo_factory/command,False,False,160.6339,SENDER_NOT_AUTHORIZED,1782168326914032153
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890726Z-000115,bantam_vendor_probe,/niryo_factory/command,False,False,182.215,SENDER_NOT_AUTHORIZED,1782168326914036483
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890756Z-000116,bantam_vendor_probe,/niryo_factory/command,False,False,156.024,SENDER_NOT_AUTHORIZED,1782168326914041233
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890784Z-000117,bantam_vendor_probe,/niryo_factory/command,False,False,158.609,SENDER_NOT_AUTHORIZED,1782168326914046052
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890813Z-000118,bantam_vendor_probe,/niryo_factory/command,False,False,148.272,SENDER_NOT_AUTHORIZED,1782168326914050871
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890862Z-000119,bantam_vendor_probe,/niryo_factory/command,False,False,153.58,SENDER_NOT_AUTHORIZED,1782168326914052826
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890909Z-000120,bantam_vendor_probe,/niryo_factory/command,False,False,154.4179,SENDER_NOT_AUTHORIZED,1782168326914055620
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890948Z-000121,bantam_vendor_probe,/niryo_factory/command,False,False,178.583,SENDER_NOT_AUTHORIZED,1782168326914060369
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526890988Z-000122,bantam_vendor_probe,/niryo_factory/command,False,False,155.116,SENDER_NOT_AUTHORIZED,1782168326914063163
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891025Z-000123,bantam_vendor_probe,/niryo_factory/command,False,False,149.25,SENDER_NOT_AUTHORIZED,1782168326914065537
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891062Z-000124,bantam_vendor_probe,/niryo_factory/command,False,False,147.574,SENDER_NOT_AUTHORIZED,1782168326914067493
cross_vendor_access,batch,CMD-niryo-probe_resource-20260622T224526891090Z-000125,bantam_vendor_probe,/niryo_factory/command,False,False,194.2969,SENDER_NOT_AUTHORIZED,1782168326914071753
